;binf;bsup;p0
0;0.17189501953125;20.142198730468753;0.51368505859375
1;0.00048828125;0.97314453125;0.73583984375
2;115592.336648763;11404327.168363115;1820516.7030528204
3;1.084316958237171e-06;97.33773809039202;0.011863661590503345
