;binf;bsup;p0
0;0.17189501953125;1.673329833984375;0.20851538085937502
1;0.237060546875;0.97314453125;0.934326171875
2;41865.33069230733;1967267.133745902;51383.829264113236
3;1.0572310800860974e-10;6.773459632078467;1.3784921486404845e-07
