;binf;bsup;p0
0;0.17189501953125;12.5495771484375;0.95312939453125
1;0.0029296875;0.97314453125;0.55419921875
2;150381.2813619517;14836600.611859994;5203029.413351517
3;1.084316958237171e-06;95.60239010953076;1.8269167179409243e-05
