;Cases;date
0;5.999999999999945;5.999999999999945
1;7.7684405855090315;7.7684405855090315
2;9.941458955144627;9.941458955144627
3;12.587455933103046;12.587455933103046
4;15.782683899072474;15.782683899072474
5;19.611757102450383;19.611757102450383
6;24.168174477375903;24.168174477375903
7;29.55485110280856;29.55485110280856
8;35.884659951339444;35.884659951339444
9;43.28098282992794;43.28098282992794
10;51.878270646209955;51.878270646209955
11;61.822613037044846;61.822613037044846
12;73.27231637907418;73.27231637907418
13;86.39848946569698;86.39848946569698
14;101.38564402099631;101.38564402099631
15;118.4322941358302;118.4322941358302
16;137.75157114863435;137.75157114863435
17;159.57184324660452;159.57184324660452
18;184.1373458147869;184.1373458147869
19;211.70881778337656;211.70881778337656
20;242.5641462792927;242.5641462792927
21;276.999019202989;276.999019202989
22;315.32758527468843;315.32758527468843
23;357.8831218163216;357.8831218163216
24;405.0187091238418;405.0187091238418
25;457.1079129029631;457.1079129029631
26;514.5454727544989;514.5454727544989
27;577.7479983379695;577.7479983379695
28;647.1546711479756;647.1546711479756
29;723.2279531668762;723.2279531668762
30;806.4543008878439;806.4543008878439
31;897.3448845028798;897.3448845028798
32;996.4363125176466;996.4363125176466
33;1104.2913583264537;1104.2913583264537
34;1221.499691828065;1221.499691828065
35;1348.6786073432045;1348.6786073432045
36;1486.473765850264;1486.473765850264
37;1635.5599063006412;1635.5599063006412
38;1796.6415789795383;1796.6415789795383
39;1970.4538624420345;1970.4538624420345
40;2157.7630299678467;2157.7630299678467
41;2359.36728121147;2359.36728121147
42;2576.097312048399;2576.097312048399
43;2808.816993749486;2808.816993749486
44;3058.4239061017383;3058.4239061017383
45;3325.8497511003834;3325.8497511003834
46;3612.0608089757707;3612.0608089757707
47;3918.058221030112;3918.058221030112
48;4244.878083313095;4244.878083313095
49;4593.591386064568;4593.591386064568
50;4965.303697224732;4965.303697224732
51;5361.154604230651;5361.154604230651
52;5782.316654231048;5782.316654231048
53;6229.994048159197;6229.994048159197
54;6705.42050842059;6705.42050842059
55;7209.856497503052;7209.856497503052
56;7744.5858032923725;7744.5858032923725
57;8310.910821851701;8310.910821851701
58;8910.146645436493;8910.146645436493
59;9543.613538005711;9543.613538005711
