;Cases;date
0;1.0;1.0
1;2.0899478593325576;2.0899478593325576
2;3.7663946430532578;3.7663946430532578
3;6.1401543415898745;6.1401543415898745
4;9.311708593889023;9.311708593889023
5;13.37118047543629;13.37118047543629
6;18.398591266973355;18.398591266973355
7;24.464275479302863;24.464275479302863
8;31.629380725705502;31.629380725705502
9;39.946408920586784;39.946408920586784
10;49.459772962951575;49.459772962951575
11;60.206351503910625;60.206351503910625
12;72.21603184600437;72.21603184600437
13;85.51223423204002;85.51223423204002
14;100.11241345024197;100.11241345024197
15;116.02853606075571;116.02853606075571
16;133.26753196797844;133.26753196797844
17;151.83172011161565;151.83172011161565
18;171.71920863778666;171.71920863778666
19;192.92427048928266;192.92427048928266
20;215.4376934753261;215.4376934753261
21;239.2471099818707;239.2471099818707
22;264.3373012246008;264.3373012246008
23;290.69048447213993;290.69048447213993
24;318.2865769155999;318.2865769155999
25;347.10344401717964;347.10344401717964
26;377.11712739133;377.11712739133
27;408.3020590386215;408.3020590386215
28;440.63125721723145;440.63125721723145
29;474.0765106490757;474.0765106490757
30;508.6085461834141;508.6085461834141
31;544.1971866703641;544.1971866703641
32;580.8114938506592;580.8114938506592
33;618.4199034834841;618.4199034834841
34;656.9903460955667;656.9903460955667
35;696.4903587956003;696.4903587956003
36;736.8871946550772;736.8871946550772
37;778.1479167088451;778.1479167088451
38;820.2394792658233;820.2394792658233
39;863.1288153733684;863.1288153733684
40;906.7829066557074;906.7829066557074
41;951.1688491687884;951.1688491687884
42;996.2539173872287;996.2539173872287
43;1042.0056164242749;1042.0056164242749
44;1088.3917342814832;1088.3917342814832
45;1135.3803857279777;1135.3803857279777
46;1182.9400536381115;1182.9400536381115
47;1231.039625465697;1231.039625465697
48;1279.6484255305306;1279.6484255305306
49;1328.736244785241;1328.736244785241
50;1378.2733656793584;1378.2733656793584
51;1428.2305855200923;1428.2305855200923
52;1478.5792353247596;1478.5792353247596
53;1529.2911975954578;1529.2911975954578
54;1580.3389217847823;1580.3389217847823
55;1631.6954362630074;1631.6954362630074
56;1683.3343555714628;1683.3343555714628
57;1735.2298918706792;1735.2298918706792
58;1787.3568603095243;1787.3568603095243
59;1839.690684644484;1839.690684644484
60;1892.2074002557326;1892.2074002557326
61;1944.8836545039107;1944.8836545039107
62;1997.6967073975832;1997.6967073975832
63;2050.624435083576;2050.624435083576
64;2103.6453242084085;2103.6453242084085
65;2156.738469194134;2156.738469194134
66;2209.883569953016;2209.883569953016
67;2263.0609286465055;2263.0609286465055
68;2316.2514423306397;2316.2514423306397
69;2369.436597843542;2369.436597843542
70;2422.59846611501;2422.59846611501
71;2475.719694736167;2475.719694736167
72;2528.7835003542978;2528.7835003542978
73;2581.7736609998547;2581.7736609998547
74;2634.6745082163975;2634.6745082163975
75;2687.47091795355;2687.47091795355
76;2740.1483017668465;2740.1483017668465
77;2792.6925979732005;2792.6925979732005
78;2845.090262196383;2845.090262196383
79;2897.3282576287274;2897.3282576287274
80;2949.39404541345;2949.39404541345
81;3001.2755751012037;3001.2755751012037
82;3052.9612744201527;3052.9612744201527
83;3104.440039292483;3104.440039292483
84;3155.7012240932363;3155.7012240932363
85;3206.7346315124864;3206.7346315124864
86;3257.530502043465;3257.530502043465
87;3308.0795039426107;3308.0795039426107
88;3358.3727229780666;3358.3727229780666
89;3408.4016529409164;3408.4016529409164
90;3458.1581873164196;3458.1581873164196
91;3507.634606579342;3507.634606579342
92;3556.8235691421914;3556.8235691421914
93;3605.7181015110746;3605.7181015110746
94;3654.3115886447317;3654.3115886447317
95;3702.597766708107;3702.597766708107
96;3750.5707111950196;3750.5707111950196
97;3798.2248276908595;3798.2248276908595
98;3845.5548429152213;3845.5548429152213
99;3892.555795505945;3892.555795505945
100;3939.223028450965;3939.223028450965
101;3985.552179736549;3985.552179736549
102;4031.539172711488;4031.539172711488
103;4077.1802080697453;4077.1802080697453
104;4122.471755393484;4122.471755393484
105;4167.4105453643215;4167.4105453643215
106;4211.993562417009;4211.993562417009
107;4256.218035406493;4256.218035406493
108;4300.081430348536;4300.081430348536
109;4343.581442785604;4343.581442785604
110;4386.715990403472;4386.715990403472
111;4429.483206593999;4429.483206593999
112;4471.881432327189;4471.881432327189
113;4513.909209324345;4513.909209324345
114;4555.565273299558;4555.565273299558
115;4596.848547254118;4596.848547254118
116;4637.7581355126795;4637.7581355126795
117;4678.29331701516;4678.29331701516
118;4718.453538877134;4718.453538877134
119;4758.238410471364;4758.238410471364
120;4797.647697478368;4797.647697478368
121;4836.681316322721;4836.681316322721
122;4875.33932871604;4875.33932871604
123;4913.621935704389;4913.621935704389
124;4951.5294725051945;4951.5294725051945
125;4989.062403282963;4989.062403282963
126;5026.221316120572;5026.221316120572
127;5063.006918370261;5063.006918370261
128;5099.4200314711425;5099.4200314711425
129;5135.461586359854;5135.461586359854
130;5171.13261893514;5171.13261893514
131;5206.434265637326;5206.434265637326
132;5241.3677595203235;5241.3677595203235
133;5275.9344256694685;5275.9344256694685
134;5310.13567708648;5310.13567708648
135;5343.973010813562;5343.973010813562
136;5377.44800406203;5377.44800406203
137;5410.562310439262;5410.562310439262
138;5443.317656269542;5443.317656269542
139;5475.7158376682855;5475.7158376682855
140;5507.7587180395985;5507.7587180395985
141;5539.448222627332;5539.448222627332
142;5570.78633615288;5570.78633615288
143;5601.775099734979;5601.775099734979
144;5632.416607847644;5632.416607847644
145;5662.713005360525;5662.713005360525
146;5692.666484706983;5692.666484706983
147;5722.279284383682;5722.279284383682
148;5751.5536851340485;5751.5536851340485
